,id,document,label
31964,8563163,게이 장면 을 너무 리얼 보여주다 조금 거부 감 들다 그 외 에는 다 훌륭하다 급하다 끝내다 다른 미드 와는 다르다 엔딩 정말 영화 처럼 깨끗하다 많다 생각 을 만들다 어쩌면 당연하다 지금 땅 에도 저렇게 수 세대 지나 오다 생각,1
31965,102250,단순하다 속 철학 있다 영화 고정관념 버리다 보다 절대 지루하다 않다,0
31966,8849665,진짜 왕잼볼때 마다 게스트 누가 나오다 기대 되다,1
31967,10269777,병 걸리다 사랑 영화 첨 접 나우 즈 굿 이다 많이 실망하다 이영화 거기 서거 기다 볼 까맣다 반 포기 하고 보다 진심 재밋 고 슬프다 영화,1
31968,8234908,지루하다 중간 보다 껏 다 졸라 노잼,0
31969,10124686,최저 점 에서 조윤희 목욕씬 점 더,0
31970,6836450,진짜 김남길 사랑 너무 멋 잇다 ㅠㅠ,1
31971,9399885,현실 불편하다 사이 문제 그 현 실속 여자 캐릭터 중 말 안되다 소리 지껄이다 까지 돈 내다 보다,0
31972,7322804,작화 퀄리티 좋다 병맛 같다 스토리 되다 않다 괴물 액션 영 꽝 최근 클럼프 참여 작품 하나같이 맘 안듬,0
31973,7069403,년초 토요명화 로 보다 추억 당시 로 선 충격 이다,1
31974,9917622,작가 무엇 을,1
31975,1676164,집중 력 떨어지다,0
31976,5771670,거 진짜 이상하다,0
31977,5761352,재미 없다,0
31978,5937444,리얼 을 가장 고딩 용 범죄 스릴러,0
31979,4073817,깔다 새끼 영화 보기 나 진짜 대한민국 사람 문화 수준 답 없다 지나가다 개 가다 낫다,1
31980,7468104,박시은 역활 병신,0
31981,6608195,스페인어 알다 좋다,1
31982,9766464,자극 적 이지 않다 추억 생각나다 좋다,1
31983,5229574,이렇다 씨댕,0
31984,9682805,진희경 년도 처녀 저녁식사 에서 주연 나오다 시절 전성기 이다 그 이후 로 정말로 죽다 건지다 안 보이다 써니 에서 암 죽다 역 나오다 진희경 진짜 안보 이네,1
31985,10014934,진짜 거 꽁 짜다 봣 지만 눈 만배 린다 게다가 마지막 왜 원숭이 에서 고릴라 로 바뀌다 설명 ㅡㅡ,0
31986,857401,극장 에서 보다 최초 영화 그때 흥분 공포 감 이란,1
31987,404045,묘 느낌 이상하다 끌리다,1
31988,6234551,감독 일본인 이다 어쩐지 칼 도끼 만 주 구 장창,0
31989,10226285,아 꿀잼 ㅋ 친구 랑 보다 너무 웃기다 그리다 김우빈 잘생기다,1
31990,5904437,카밀라 벨 여기 서다 빛 을 잃다,0
31993,9245244,말 필요없다 안 본 사람 있다 꼭 보라 고 추천 이다 가보다 애니 중 가장 순수하다,1
31994,5824894,시간 아깝다,0
31995,9915991,헐다 어떠케 이영화 점 이지,0
31996,7860374,재미 없다 별로,0
31997,7876217,진짜 옥에티 약간 있다 마지막 장면 진짜 지리다 정말 온몸 소름 돋다 그때 느끼다 급니 다,1
31998,6978648,급 싸구려 청소년 스릴러 결국 착하다 여자 살아나다 건가,0
31999,10122285,모든 공정하다 것 제목 번역 어느 바보 거여 그냥 지루하다 유,0
32000,3460131,장난 하나,0
32001,5279634,전문가 평점 역시 믿다 못 돼다 급 영화 무섭다 스릴 재미 감동 없다 영화,0
32002,6953580,좋다 연기 좋다 스토리,1
32003,7500558,프랑스 친구 몇 일 함께 지내다 듯 경험 이외 에는 별반 감흥 없다 비 포선 라이즈 선셋 에서의 감동 을 기대하다 수 없다 극 을 끌다 나가다 맥락 너무 약하다 극 중 쥴리델피 부모 실제 부모 라는 사실 재밌다 포스터 저 유치 찬란하다 카피 보다,0
32004,8543306,하 정말 로그 인하다 평점 주다 처음 이다 영화 차다 수준 떨어지다,0
32005,2791443,차다 태국 배우 연기 꽝 이네 그리고 개연 성 없다 그렇다 머 이따위 나라 만들다 영화,0
32006,9767440,나 만 당하다 수 없다 평점 만점 주다 사람 한테 미안하다 점 주다 마음 같다 만들다 고생 만 주다 없다 이나 주다 가다 아 그리고 백도빈 연기 최악 이다 부자연스럽다 억지스럽다 거북하다 어떻다 이유 로 어떻다 어떻다 방법 주연 되어다,0
32007,4721798,굳다 굳다 굳다,1
32008,9530010,반지 제왕 필적 만 영화,1
32009,1386815,나 이제야 보다 땀 방울 나다 않다 아름답다 춤 을,1
32010,4525382,서태지 왜 늙다 않다 사운드 기대하다 가다 안구 호강 하고 오다,1
32011,9590972,내 초등학생 때 처음 보다 재난영화 길 가다가 마지막 결말 사용 되어다 베토벤 알레그 레토 듣다 다시 찾다 보다 총 번 번 을 넘다 보다 어리다 때 보다 그 흥분 감 공포 모든 떡밥 회수 되다 짜릿하다 여전하다 최고 재난영화,1
32012,7286331,화면 나오다 다 때리다 부숩니 다 ㅎㅎㅎ 스트레스 해소 근데 울 브루스 형 총 들다 힘 없다 지다 ㅠㅠ,1
32013,9033414,잊혀지다 때 쯤 가끔 보다 유쾌하다 영화 완성 기 막히다 시대 적 배경 재현 완벽하다 보다,1
32014,9429203,이보 다 더 졸리다 수 없다,0
32015,9988729,존잼 영화관 에서 못 보다 아쉽다,1
32016,293625,유머 발랄하다 영화,1
32017,9374117,첫 장면 부터 금 장면 나오다 ㅡㅡ,0
32018,7642649,어제 케이블 에서 보다 정말 드럽다 재미없다,0
32019,7951593,애 이보 영화 아니다 전쟁 남기다 상처 치유 무엇 인가 생각 해보다,1
32020,9900779,안 보다 후회 반갑다 출연 진 많다,1
32021,8483859,솔로 라서 안 보다 노잼 꿀잼 허니 잼,0
32022,10157725,박보영 헐크 되다 순간 웃음 터지다,0
32023,10044383,옛날 재미있다 보다,1
32024,9680529,게왜 영화 이다 모르다 내 친구 집다 어디 인가 화이팅,1
32025,10190044,평점 너무 낮다 아니다 나름 괜 차다 긴장감 있다 적어도 점 짜다 영화 라고 생각 함,1
32026,8219299,차다 더럽다 재미없다 무슨 영화 인가,0
32027,10009141,애 보기 좋다 영화 그렇게 재밌다 않다,0
32028,10004747,무서움 없다 그냥 소리 거슬렷다 공포물 특유 효과음 얼마나 짜증 이나 던지다,0
32029,7518822,기대 없이 보다 최고 이다,1
32030,8098690,이렇다 실험 적 이고 기존 패러다임 을 깨다 새 로움 을 제시 도전 적 인 좋다 영화 쓰레기 로 치부 받다 현실 슬프다,1
32031,9913870,리암 니슨 나오다 모르다,0
32032,9597847,그동안 배우 분들 수고 하 셧습 니 다 저 피노키오 보다 시간 너무 아쉽다 조금 만 더더 더 햇으 면 좋다 벌써 종 방이 라 아쉽다 피노키오 라는 드라마 정말 재미 잇다 로맨스 잇다 슬프다 드라마 이다 피노키오 대박 날다 ㅠㅠㅠ,1
32033,6884220,시즌 언제 나오다,1
32034,9864330,역시 덤앤더머 짐 캐리 역시 에요,1
32035,9987733,예전 보다 그 재미없다 기억 아직도 남아 서 평점 남다 옴 내 보다 영화 중 가장 재미없다 영화 선정 되다 짝짝 짝,0
32036,7916732,내 인생 최고 드라마 년 지난 지금 보다 너무 재밌다 왜 그때 안 보다 후회되다 ㅋㅋ,1
32037,8928756,반개 산 아름답다 움 이다,0
32038,5030834,제목 보고 폭풍 적 강하다 알다 비다 중 정사 정사 씬 분도 안되다,0
32039,9717921,첨 엔 재밌다 마지막 슬프다,1
32040,8589085,영화 뜻 알다 차다 숨막히다 지루하다 흡입 성 존재 않다 영상 물,0
32041,356002,기대하다 보다 역시 나 기대 저 버리다 않다,1
32042,7534865,지금 보다 어색하다 않다 영화 명작,1
32043,5898302,반전 있다 뭐 하나 끝 까지 보기 너무도 힘드다 인내력 테스트 아니다,0
32044,9518285,그냥 마비스 귀엽다 웃기다 장면 꽤 많다 산만하다 스토리 뻔하다 아쉽다 그래도 나오다 보다,1
32045,3631504,거제도 포로수용소 왠 자동소총 고증 부터 다시 손발 오 그라드 네,0
32046,8556076,우리나라 왜 이리 정신 나가다 사람 많다 다른 티비 에서 인기 있다 사람 무조건 써다 어떻 게 든 인기 끌리다 아무리 그래도 애 을 더빙 시키다 진짜 정신 나가다 생각 이라고 더빙 장난 이냐 고 정신 차리다 살다,0
32047,8661591,양복 입다 총 쏘다 장면 전체 적 인 만화 배경 과도 스토리 흐름 에도 굉장하다 어색하다 대체 왜 넣다 스케일 크게 금사 나오다 기대하다 그 전설 인물 루피 한테 발리 고 여성 팬층 노리다 걸로 밖에 안 보이다,0
32048,7644062,또 보고 또 보다 새 롭고 잼 잇다 ㅠ,1
32049,9842171,오페라 유령 현장 에서 보다 실감 나다 보다 다음 또 보다,1
32050,6149193,천사 숨소리 들리다 영화,1
32051,8084283,눈 익다 배우 나오다 그렇다 여분 뭔가 보여주다 끝나다 버리다,0
32052,6702694,가면 정말 충격 적 이다 ㅋㅋㅋㅋㅋㅋㅋ,1
32053,9817152,제롬 왜 결국 자살 을,0
32054,9140707,지금 보다 어떻다 모르다 적어도 개봉 당시 최고 감동 을 주다 영화,1
32055,9575352,시놉 하나 안보 고 보다 영화 그냥 빠져들다 보다 돼다,1
32056,10212063,무고 민간인 없다 말 있다,0
32057,252292,카리스마 시청률 을 끌다 올리다 아니다 생각,1
32058,8652577,구혜선 누나 연기 너무,1
32059,4955048,제트 파일 에서 다운 받다 보다 진짜 재미있다 그리고 맨 마지막 키스,1
32060,2719076,뭔 구 식스센스 랑 같다 결말 쩜 그렇다,0
32061,5200362,아이 약간 이해 못 경우 있다 엇 곱다 로 밧다 돈 너무 아깝다,0
32062,10165314,성인 보기 에도 재밌다 영화 아이 함께 굿,1
32063,8505805,굉장 신선하다 소재 라서 재미있다 본 영화 명작 아니다 영화 제대로 즐기다 헤드셋 을 끼다 조용하다 보다,1
32064,10102816,뭐 냐 정말 웃기다,0
32065,6366039,생각 없이 보다 영화,0
32066,1260038,사랑 을 알다 필요하다 시간 을 자다 해주다 영화,1
32067,10172321,더문 이랑 설정 너무 유사하다 규모 만 크다 눈요기 만 더하다 뿐 빈약하다 내연,0
32068,6757815,구르다 평점 줄라 고 로그 인하다 첨 이다 용의 부활 이나 적벽대전 그렇다 영화 니까 생각 그래도 볼 만 이건 진짜 기,0
32069,9286239,평점 왜 이리 낮다 내 명작 중 하나 인 디,1
32070,1439250,독특하다 유치하다 재미없다,0
32071,4713449,음,1
32072,8133776,가다 그립다,1
32073,10268106,새롭다 연출 감동 그대로,1
32074,2890650,지루하다 장르 리듬 고등학생 습작 수준 시나리오,0
32075,578238,별로 지루하다,0
32076,3027233,아 ㅅㅂ 동생 땜 보다 영화 수면제 냐 어쩌 겨 아 돈 아깝다 죽겠네,0
32077,9348114,평점 완전 제로 빨리 극 내다 버리다 더 이상 보다 같이 죽이다 살리다 겠다 저 질 연속극 그만 볼테 니 얼른 내다 삼,0
32078,5192745,초딩 때 보다 때 너무 신선하다 잊혀지다 않다,1
32079,9747179,지금 순간 앞 으로의 미래 결정 짓다 있다,1
32080,9377004,대역 아니다 여자 귀신 접다 거 잖다 영화 보고 댓글달다 그래도 재미 없다,0
32081,9433764,그나마 막판 액션 씬 조금 볼 만 해지 나 싶다 속편 을 암시 급 마무리 ㅡㅡ 요즘 이렇다 식 짜증나다 결말 너무 많다,0
32082,9065585,일부러 모모 하우스 까지 가다 보다 개인 적 소재 연기 매력 비추다,0
32083,3891053,너무 재미있다 감동 예요,1
32084,9151440,미안하다 포스터 만 보다 쏠리다,0
32085,6856944,점도 아깝다 영 화영 화 라 기도 아깝다 출연 진 웬 지불 쌍,0
32086,1676521,가난하다 영화 넘치다 여운 그녀 말 을 마저 듣다 싶다,1
32087,1405114,재밋 던데,1
32088,7555029,아오 일 점도 아깝다,0
32089,6434835,아련하다,1
32090,6830963,놀랍다 영화,1
32091,9168336,장단점 애매모호하다,0
32092,7656480,이렇다 재밌다 시청률 진짜 의외 다 연속 보다 드 만,1
32093,10045233,살다 제일 길다 느껴지다 분,0
32094,8842631,주제가 집착 모야 이건,0
32095,9789419,아무리 보다 이건 아니다,0
32096,10127086,영 상미 음악 정말 좋다 감동 여운 정말 좋다 영화 네 요 개인 적 애니메이션영화 중 여운 가장 깊다,1
32097,7053891,가슴 한구석 아리다,1
32098,9850790,쓰레기 그 자체,0
32099,9816623,임주환 씨 연기 넘다 멋있다 애절 애절하다 ㅠ,1
32100,741229,넘다 재밌다 보다 스피드 감다 많이 느껴지다,1
32101,5511611,보다 말 필요없다 조금 혼란 스럽다 모르다,1
32102,502005,배리 레빈슨 감독 의도 무엇 인지 도통 알 수 없다,0
32103,4260706,존나 재미없다,0
32104,10200803,한국 억지 감동 빠따 영 화보 다가 영화 보다 정말 온몸 소름 돋다,1
32105,6080523,보석 강탈 보다 없다,0
32106,10169901,국뽕 만들다 점 대 이건 창피하다,0
32107,9448000,다시 한번 디즈니 위력 을 느끼다 해주다 영화,1
32109,9825194,니 시나리오 한번 써다 보다 이영화 발톱 때 만큼이라도 따라가다 요즘 영화 중 거의 반의 반 이라도 영화 있다 좋다 영화 영 화일 뿐 니 기준 얼마나 까다롭다 모르다 정도 면 충분하다 잘만 든 영화 라고 생각,1
32110,5331267,원주율 ㄱㄱ,0
32111,9819347,다 채 로운 색 표현 보다 내내 눈 즐겁다 여자 용기 내다 진실 을 말 않다 지금 까지 누구 모르다 것 같다,1
32112,493679,어떻다 사람 결코 변하다 않다 배부르다 돼지 ㅋ,1
32113,5740420,처음 키 아누 떔 보다 리버 피닉스 처음 알 게 되다 그 천재 적 연기 빠지다,1
32114,9184281,노래 정말 좋다 그리고 보리 라는 아이 연 기 정말 자다,1
32115,3309946,내 제일 사랑 중국영화 액션 로맨스 공존 이영화 번은 보다,1
32116,5070070,저렇게 섬세하다 연기,1
32117,8744251,태권브이 만 그렇다 아니다 ㅋㅋㅋ 왜 예전 만화영화 거장 얼굴 못 들다 알다,0
32118,6732254,도대체 신은경 내딸 을 드디어 내 키우다 있다 라는 대사 몇번 을 도대체 시청자 바보 로 보나,0
32119,10214419,처음 엔 유치하다 코미디 영화로 보이다 나중 엔 진정하다 가족 사랑 느껴지다,1
32120,4608242,당대 최고 배우 야쿠쇼 쇼지 열연 돋보이다,1
32121,6624192,아 게 무슨 점 대 야,0
32122,8025121,분위기 교훈 모두 좋다,1
32123,733378,정말 재밌다 서동요 앞 으로도 영원하다 우리 곁 ㅋㅋ,1
32124,8822458,마지막 키즈 보스 랑 나오다 ㅋㅋㅋ,1
32125,5544066,이렇게 원작 을 망치 기도 힘들다 ㅋ,0
32126,1199273,오리 지나다 사운드트랙 을 아직 보관 중 이다 좋다 작품,1
32127,6711502,빨리 끝내 라,0
32128,3542055,게 더티 댄싱 죠 춤 소재 인 것 말고 전혀 더티 댄싱 관련 없다 패 트릭 빼다,0
32129,6549273,쓰레기 재미없다 점 부터 점 수준 것 창,0
32130,8988420,우리 항상 더럽다 현실 일수록 밝다 찬란하다 미래 꿈꾸다 마련 이다 하지만 그렇게 되다 수 없다 건 다 알 고 있다 그건 희망 지나다 않다 왜 우리 생각 대로 로봇 같이 움직 이지 못 어쩌면 우리 태어나다 때 부터 운 을 타고나다 게 아니다,1
32131,8587228,역시 나 예상 데 로 베충 들이다 득실대다,1
32132,8464292,점 짜다 주제 비다 전개 나 스토리 너무 빈약하다,0
32133,6376394,평점 너무 높다 평점 번 더 줌,0
32134,10100367,아주아주 재밌다,1
32135,5138336,내용 부실하다 유아 용 영화 정말 재미없다,0
32136,9987199,소재 적당하다 묻다 얄팍하다,0
32137,8761000,내 인생 최고 드라마,1
32138,989213,동남아 스크린쿼터 냐,0
32139,5267201,나 만 재미없다 건가,0
32140,5383536,감독 배우 모두 약 먹다,0
32142,9814014,짱 이다 진짜 걸 어떻다 생각 해내다,1
32143,6730295,그렇게 빵 터지다 웃음 감동 없다 기억 영화 이지만 다 필요 없다 오로지 차이코프스키 바이올린 바이올린 협주곡 장조 번 마지막 그 장면 오로지 그것 만이 모든 것 을 감싸다 레아 미치다 건 바로 우리 야 다시 듣다,1
32144,3580732,지리하다 심문 재판 사형,0
32145,9229326,막 웃기 고 싶다 힘들다,0
32146,3554780,엄청 웃기다 평점 왜 이래 ㅡㅡ,1
32147,9502299,재미 없다 정말,0
32148,4389255,코믹 정치 판 현실 을 찌르다 꽤 괜찬 드라마 차승원 매력 을 재 발견,1
32149,9284940,그냥 기 대 햇 덥다 별로,0
32150,7472747,나 만 피 볼 순 없다,1
32151,7080396,예전 재밌다 보다 명작 중 하나 성 친구 로 가까이 지내다 사이 결국 하나 뿐 인 사랑 인지 깨닫다 되다 과정 을 차다 아기자기하다 자다 그리다 내다,1
32152,9281620,배우다 점 많다 영화 ㅋㅋ,1
32153,3411079,자기 만의 세계 빠지다 주절거리다 독백 내용 안 맞다 쓰레기,0
32154,2427894,신다 멀리 있다 아니다 우리 주변 가까이 있다,1
32155,8363698,개 명작 말 필요없다,1
32156,9528757,이런 판타지 없다 스케일 스토리 다 최고,1
32157,292114,보다 고통 머리 속 을 지배 다,1
32158,8336637,볼 만하 다 정웅인,1
32159,8976114,샤이아 만 주 구 장창 톰하디 곰 처럼 나오다 뜻밖 데인 드 만 반갑다 움 ㅋ 시대 스토리 인물 설정 어쩜 진부하다 결말 그게 뭐 니 실소 ㅋㅋㅋ 그리고 이영화 잔인하다 ㅋ 다만 기분 만 나쁘다 임팩트 없다,0
32160,5992471,페이크 설정 불다 켜다 촬영 목숨 거 거 관객 의문 을 품다 않다,0
32161,9214704,평점 보고 보다 진짜 실망 영 화보 다가 잔 적 처음 임 소재 만 신선하다 뿐 전개도 내용 허다 술함,0
32162,366966,드니 로 눈빛 모든 걸 다 못,0
32163,9491386,역시 서부 극 재밌다 복수 시간 끌 지 않다 통쾌하다,1
32164,9109899,극혐 존나 유치하다 참고 로 뷴 슈 프리 머시 보다 얼티메이텀 을 존나 재밌다 보다 근데 이건 뭐,0
32165,9432895,역시 늘다 실망 시키다 않다,1
32166,9931922,만 발전 하고 나머지 다 퇴보하다 느낌 짜지다 공산당 최고 야 예전 홍콩영화 어디 로,0
32167,8109107,줄리 델피 아름답다 움 비포미드나잇 에서는 세월 흐름 을 알다 그래도 여신 이다,1
32168,9042706,아동학대 드라마 같다 꼭 다 율 가지 고 장난 치다 다 율 아빠 돈 움직 이고 와이프 한테 아무 말 못 하고 나 저러다 안 사다 박현지 화만 내다 눈 만 크게 뜨다 다 되다 알 고 보다 별로 보다 않다 언제 까지 악행 을 보다 하 끄다 완전 연기 별로 임,0
32169,9459446,기분 묘 하고 다운 되다 악몽 을 꾼 기분 그러나 다시 꾸다 싶다,1
32170,3799238,ㅇ ㅑ 재밌다,1
32171,9755513,몰입 을 수 밖에 없다 영화,1
32173,2530645,공포 영화 보다 잠들다 첨 이다,0
32174,6163798,아무리 그래도 너무 억지 잖다 노래 만 생각나다,0
32175,5682202,초딩 때 에로 영환 줄 알다 ㄱ ㅐ 낚임 ㅅ ㅣ 발 ㅋㅋㅋㅋㅋㅋ,0
32176,5065584,잔잔하다 사랑 담기다 영화,1
32177,4536284,거장 다르다,1
32178,8637126,홍상수 최고 작 이라고 감히 평 하고 싶다,1
32179,8142991,예술 을 사람 으로써 공감,1
32180,9835286,하나 아깝다 오다 짜내다 시간 ㅡㅡ,0
32181,4873238,ㅅㅂ 서 극 감독 낚 인 내 잃어버리다 시간 어쩔 거 냐,0
32182,5833070,완전 재미있다,1
32183,8840893,티비 뜨다 형 먼저 낚 여 보다,0
32184,9957335,다시 보다 재다 ㅋㅋ 꿋꿋,1
32185,9798808,정말 기다리다 오다 영화 이렇다 명작 을 이제 라도 보다 서다 다행 이네 요,1
32186,9924959,꿀 스토리 예상 만 스토리 이다 그래도 소재 자체 너무 좋다,1
32187,9953853,제발 달성,0
32188,8683489,얘기 산 간다 평점 너무 높다,0
32189,8207651,겉멋 만 잔뜩,0
32190,5871723,내용 별로 재미 별로,0
32191,6403763,별로 임 그냥 코미디 임,0
32192,9828474,아라곤 진짜진짜 멋지다,1
32193,9455319,음계 속보 게 되다 백장미 랑 백 만종 때문 볼때 마다 화가 나 요 어 쩜 저렇게 당당하다 살다 제발 백장미 랑 박차 돌이 어 주지 말다 막장 되다 않다 통쾌하다 드라마 되다 초롱 차돌 이랑 계속 살 게 해주다 ㅎ,0
32194,313661,폼 만 잔뜩 들어가다 아름답다 치장 불륜 일 뿐,0
32195,3436325,불행하다 예술가,1
32196,8377354,두사부일체 하고 투사부일체 정말 재미있다 이번 편 진짜 처음 부터 영 아니다 상황 하고 연기 하고 다 이상하다 틈,0
32198,8961653,차라리 김춘추 박혁거세 나 석탈해 드라마 만들다 ㅉㅉ,0
32199,4170073,초등학생 때 재밌다 보다 영화,1
32200,3538095,내 걸 주다 점 되다 건가,1
32201,356047,여자 납치 뽀뽀 다가 애 엄마 에게 죽이다 당하다 영화,0
32202,6183046,학살 너무 미화 어이 없다 니 요즘 세계사 공부 하고 다니다 ㅋ,0
32203,7830700,윌리엄 깁슨 소설 에서 새롭다 없다 비쥬 얼 만 훌륭하다 모방 작,0
32204,9150817,어리다 때 히어로 물 영화 왜 이렇게 지루하다 머리 굵다 지금 보다 지금 보다 액션 볼 만 하고 그렇다고 엄청 지루하다 정도 로 딱딱하다 스토리 아니다 진부하다 스토리 아니다 놀라다,1
32205,8580242,제국 부활 보다 재미있다 여운 남다 영화,1
32206,7141457,세상 사람 모두 손가락질 꿋꿋하다 지키다 나가다 그렇다 사랑 아니다,1
32207,3805582,뒷구멍 호박 씨 까지 마르다 인정 껀 인정 원래 점 하일지 라도 오기 로 점,1
32208,8742337,정우성 심은하 주 연 임 에도 불구 하고 재미없다,0
32209,7485288,유치뽕 진수 보여주다 영화 아빠 외모 만 보다 때 흉악 범 스타일 이고 전혀 감동 적 이지 않다 몰입 안되다 그다지 추천 하고 싶다 않다 영화 이다,0
32210,9066600,우와 파 키스 찬 감옥 에서 심문 당하다 사람 연기 졸라 쩔다 쥬스 말다 눈물,1
32211,6068019,이건 아니다 같다,0
32212,8751750,정신건강 해롭다 영화 내 본 것 중 제일 역함,0
32213,9459750,재밌다 한번 보다 ㅇ,1
32214,5379870,이다 억지로 짜다 맞추다 설득 력 없다 그래도 소 재다 참신하다 점 초 되다 되다,1
32215,7108034,찌질하다 생기다 남 주의 울 고 붓다 징징대다 연기 만 나오다 개 짜증 질질 늘어지다 연출 개 짜증 주절주절 리플레이 급 설명 대사도 개 짜증 외 줄타기 때 엿 가락 처럼 늘어지다 연출 승 지다 개 빡치다 덥다 도박 개 짜증 인생 먹다 불량 영화 거 보다 인생 낭비,0
32216,3322786,그냥 몇번 웃음 만 미국인 이랑 웃음 코드 다른 가보 다,0
32217,8722093,재미없다 애 그렇다,0
32218,9336288,오늘 난 내일 너 원하다 오늘 보다 내일 당장 보다 항상 그리다,1
32219,8725681,뭘 보다 모르다 감독 뭘 말 모르다 그냥 내 좋아하다 배우 라이언 고 슬링 나오다 것 만 빼다 별로 이다 영화,0
32220,9831439,너무 높다 너무 높다 너무 높다 너무 높다,0
32221,3013876,평보 고 사서 보다 배우 발연기 허다 접 리얼리티 스토리 아래 평 낚였다,0
32222,10181753,어둡다 서늘하다 축축하다,1
32223,6928669,아싸 가오리,1
32224,9455459,이렇다 만들다 최악 영화 중 하나,0
32225,9630089,역시 연기력 좋다 담담하다 심금 을 자극 시나리오 흑,1
32226,7438667,배우 보다 오다 조 연애 덜 이지 금 다 주연,1
32227,984787,아 말 필요없다 제일 최고다,1
32228,1327763,그때 정말 최고 웃기다,1
32229,7503609,줄 요약 청소 당번 당선 ㅡ 싫다 등교거부 ㅡ 자퇴 청소 싫다 가출 청소년 고뇌 아름답다 그리다 ㅋㅋㅋ,0
32230,9898966,옛날 만들어지다 노아 방 주가 훨씬 재다 이건 뭐 성경 너무 다르다 판타지 소설 임 성경 에서 노아 모르다 사람 까지 태우다 생각 이다 그 믿다 않다 다 죽음 돌 덩어리 괴물 진짜 ㅋㅋㅋ,0
32231,9641209,영혼 피폐 남자 성장하다 영화 시작 점,1
32232,9132685,말 필요없다 영화 최고,1
32233,6241850,그동안 보다 영화 중 최고 라고 생각 보다 피 끓다 마음 아프다,1
32234,2964075,년전 보다 차다 재 밉다 영화,1
32235,3300093,볼 만,1
32236,8104783,졸잼꿀잼 ㅋㅋ 첨 지루하다 비디오 보다 긴장감 쩐다 잉 잔인하다 장면 업다 무섭다,1
32237,4244842,당시 한국 스릴러 영화 단계 업그레이드 되다 느낌 이다,1
32238,5465501,시사회 다니다 왓 어 요 근데,0
32239,6265665,이완 정말 훈남 이다,1
32241,9270484,극장 간판 유 콜 잇다 러브 이다 제목 여학생 누가 관리 모르다 아무 생각 없다 세상 물정 모르다 젊다 아 인 것 같다 근데 영화 이렇게 야 많이 자르다 내다,1
32242,8043220,엑소시즘 영화 엑소시스트 랑 컨저링 짱 임 나머진 쓰레기,0
32243,9972538,몇번 을 보다 여전하다 가슴 뭉클하다 영화 잘생기다 덱스터 정말 예쁘다 엠마 때문 만은 아니다 대 사하나 하 나 고스 란 히 좋다 영화 다,1
32244,5183690,사랑 그 힘 대단하다 닷,1
32245,3226273,몸부림 치다 사모님 좆 안 서다 고뇌 남자 내면 연기 아카데미상 감 이다,0
32247,8227219,주인공 을 제일 한심하다 멍청하다 만들다 놓다 드라마 이다 이건 순박하다 순수하다 아니다 생각 없다 멍청이 다르다 인증 것 같다,0
32248,4678374,미국 결코 롤모델 되다 없다,1
32249,1451267,깊이 있다 영 화보 분 께 강추 머리 나쁘다 용이하다 함,1
32250,7460218,나 군대 기전 마지막 보다 드라마 구나 ㅋㅋㅋ 유치하다 뻔하다 스토리 일 수도 있다 재다 요즘 막장드라마 보다야 백배 낫 지 뭘 그렇다,1
32251,2775052,사발 젖 대표 되다 질 낮다 코미디 선정 성 솔직하다 벗다 에로영화 낫다,0
32252,3032648,유부녀 와의 슬프다 사랑,1
32253,8051001,밑 끝 없다 진짜,0
32254,8172947,군 시절 내무반 휴게실 에서 쪼그리다 앉다 보다 기억 남다 아름답다 영화 그 당시 자유 그립다 위치 여서 그렇다 아직 까지 기억 남다,1
32255,174564,옛날 영화 이기다 정말 감동 적 울다 ㅠㅠ,1
32256,3961615,지금 회상 보다 떠오르다 건 대단하다 조연 박철민 대사 뿐,0
32257,9009915,영화 통해 서 에로 연기 배우 그걸 찍다 감독 입장 을 이해 수 있다 돼다 재밌다 보다,1
32258,5885012,소재 구성 모두 상당 구림,0
32259,7521807,해피엔딩,1
32260,7677867,뭐 신예 발견 임 연령 별 평점 대가 높다 이유 또 뭔 지 비 추천 다음 영화 기대 해보다,0
32261,3380711,헐다 없다,0
32262,7777253,연기 작살 너무 어설품 독립 영하 아니다 ㅡㅡ,0
32263,4457426,별 의미 없다 섹스 능력 좋다 소문나다 서로 경쟁 데요,0
32264,553800,답답하다 싶다 분 께 추천,0
32265,4494539,무 삭제 판 보다 ㅋㅋㅋ 졸라 웃기다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
32266,4907641,재밌다 까불지마 라,1
32267,6065615,재미있다 정말 뻔 뻔하다 두 배우 연기 재미 극대 화하다,1
32268,10106423,ㅋㅋ 노답 노답 노답 노답,0
32269,7283386,난 재미없다 지루하다 봣 다 내 스타일 아니다,0
32270,9182567,감독 님 영화 기대 크다 실망 크다 올 드해,0
32272,9343697,진주만 보다 더 재밌다,1
32273,4212189,이렇다 좋다 이건 진짜 못 보다,0
32274,9761235,좋다,1
32275,10125056,원래 점 주다 아포칼립토 보다 버리다 서점 아깝다 더 라고 김한민 감독 지금 안 늦다 판권 사 그 럼 다시 원래 대로 점 줄 께,0
32276,5690598,늘다 다큐멘터리 수준 카메라 앵글 어색하다 보다 손발 오그라들다,0
32277,10273447,아름답다 영화 두다 두다 간직 하고 싶다 영화 소중하다 사람과 함께 보다,1
32278,8996642,아따 우리 이쁘다 선상 님 께서 구라 치다 구마 잉,0
32279,7182738,스토리 액션 전부 급 스토리 액션 살리다 얼마 든지 감동 살리다 잇다,0
